CountryCode,EG.USE.ELEC.KH.PC,EG.ELC.HYRO.ZS,EG.ELC.NUCL.ZS,EG.ELC.FOSL.ZS,EG.ELC.RNWX.ZS,EG.USE.COMM.GD.PP.KD,EG.USE.COMM.FO.ZS,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS
GUY,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.14717249476856906,0.0,0.016025641025641,0.432075822776248
HTI,0.0005197612911800495,0.700636942675159,0.0,0.261146496815287,0.06296374489273363,0.10795199649024932,0.09896349923426649,0.7939698492462309,0.8263717408920728
HND,0.0036179323574925797,0.863134657836645,0.0,0.136865342163355,0.0,0.12178520485969875,0.296997276666905,0.982751185855972,0.7144108060470219
HKG,0.03913546104717946,0.0,0.0,1.0,0.0,0.040405318557049597,0.99418119441711,0.0,0.010939462432882859
HUN,0.028768620110493283,0.00605143721633888,0.0,0.9939485627836611,0.0,0.10959334458473786,0.95573621059463,0.00685750457166971,0.03928821674177149
ISL,0.04748964996293803,0.9546279491833031,0.0,0.0453720508166969,0.0,0.25360467751042065,0.7212772797481359,0.9986696230598671,0.5569418961291995
IND,0.0023667695123863928,0.38665714356900205,0.03134551741874508,0.588419470305376,0.0,0.16341780277603063,0.39383350719610705,0.244892939617124,0.5975015609125929
IDN,0.0006147028739014454,0.179285523860304,0.0,0.820714476139696,0.0,0.09290500406521272,0.454794512531022,0.209171334986378,0.5969380465943326
IRN,0.009590431255406947,0.25111706881143897,0.0,0.748882931188561,0.0,0.09612389520404434,0.9836808053442491,0.10292375892524801,0.012615272799161623
IRQ,0.014228971383584855,0.0606167091276465,0.0,0.9393832908723541,0.0,0.07758018973312916,0.992021213683867,0.108333333333333,0.016261908757050435
IRL,0.012458537534280674,0.41202475685234297,0.0,0.587975243147657,0.0,0.10141320768831233,0.672418696904053,0.048984468339307,0.02322431952805898
IMN,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.00598251265531523,0.051883692504758674
ISR,0.05493478048826064,0.0,0.0,1.0,0.0,0.09884909077535009,0.970050765892807,0.00014355440712029998,0.05908758887525139
ITA,0.017568943837396173,0.819003393463118,0.0,0.14327558492588,0.062147319123987105,0.06341019319574699,0.8561042089546579,0.163760221818745,0.03852208690034492
JAM,0.011839072846285326,0.0715990453460621,0.0,0.7601431980906921,0.2772132897156816,0.12711154759711463,0.9017412252962871,0.0756712774613507,0.07776161745944933
JPN,0.02003738369632688,0.506493506493506,0.0,0.493506493506493,0.0,0.0921244896509711,0.9377638048935979,0.112547375128502,0.046357992503894135
JOR,0.006460027608674022,0.0,0.0,1.0,0.0,0.11746683851034917,0.999544769280795,0.00329851566794942,0.02817092932376605
KAZ,0.10755389504076825,0.0842994312134495,0.0,0.9157005687865509,0.0,0.2863014711455022,0.969514029309143,0.0842994312134495,0.014340529536909384
KEN,0.0016873098820572737,0.650306748466258,0.0,0.263803680981595,0.14150747574052003,0.1566601303402871,0.20377910055367401,0.928593508500773,0.7895398636991033
KIR,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.03535821351415785,0.0,0.0,0.058732061829335803
PRK,0.01983087594211937,0.5,0.0,0.5,0.0,0.11263325966708634,0.9416360348605809,0.563176895306859,0.0732409674193933
